complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
8258146,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,"Waypoint Resource Group, LLC",Web,GA,Yes,N/A,financial_harm,debt,I have not done any business with this company and dont know where this debt is from.,I have not done any business with this company and dont know where this debt is from. I would like a copy of the contract that says I owe this company any debt.,160
8039497,Mortgage,FHA mortgage,Trouble during payment process,Trying to communicate with the company to fix an issue while managing or servicing your loan,COLORADO HOUSING AND FINANCE AUTHORITY,Web,CO,Yes,N/A,financial_harm,debt,"After trying to get answers that were never answered, I was met with a lawsuit from the opposing party 's debt collection attorneys at XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX who I believe is guilty of identity theft by using my private data and placing on the public record for unjust enrichment without having standing to do so and who had Never after multiple requests proved their authority to do what they've done.","I started investigating my mortgage in XXXX, by XX/XX/XXXX I suspected that this was a fraudulent transaction and started by sending refuse for cause without dishonor their requests for payment and inquiring about the details of this particular transaction. I was met with my questions being avoided and lack of meaningful response every time. It didn't appear that GAAP accounting was adhered to, and I suspected the accounting to be falsified. I later discovered that my Note funded the transaction and I wasn't given full disclosure. After trying to get answers that were never answered, I was met with a lawsuit from the opposing party 's debt collection attorneys at XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX who I believe is guilty of identity theft by using my private data and placing on the public record for unjust enrichment without having standing to do so and who had Never ",2263
3452594,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,OH,Yes,N/A,financial_harm,debt,I did not know of this debt they forcefully took payments from my checks.,I started a fraud dispute on XX/XX/XXXX for fraud against Florida Department of revenue. Somehow it appeared as XX/XX/XXXX. Now the Florida Department of revenue did not provide facts and continued the fraud and changed the dates and money amounts of the fraud from XX/XX/XXXX {$52000.00} to XX/XX/XXXX {$35000.00}. The Name on that fraudulent account is not mine and has never been mine. I looked up the case file and neither party named is factual there is no such person as XXXX XXXX XXXX the plantiff obligoee nor the person they claim to be me XXXX XXXX XXXX XXXX defendant obligor. So there is no way that this should be allowed and it is blatant fraud. My Name is XXXX XXXX XXXX it has never be changed to any other name. I did not know of this debt they forcefully took payments from my checks. I did not pay them they stole money from me with the fraud.,862
3445015,Mortgage,Conventional home mortgage,Trouble during payment process,,Ditech Financial LLC,Web,SC,Yes,N/A,financial_harm,foreclosure,That same year XXXX  XXXX XXXX foreclosed on my property and during the foreclosure they transferred the loan to Green Tree Servicing.,"In XXXX, I owed {$38000.00} on my house when I left chapter XXXX bankruptcy. Under advice of my attorney, I did not reaffirm the loan due to house not being worth the loan value. Over the next couple of years, I tried to negotiate with XXXX  XXXX XXXX to keep my house. I filled out several loan modification applications and submitted them to the bank. In XXXX, I hired an attorney to assist with the loan modification process because of their constantly making me redo the application. That same year XXXX  XXXX XXXX foreclosed on my property and during the foreclosure they transferred the loan to Green Tree Servicing. My attorney submitted the application to Green Tree several times and in XXXX, they denied my application. My attorney advised me that Judge XXXX had setup a portal to monitor the banks handling of the process and I was forced back into bankruptcy. We had to make trial payment",4815
8257648,Mortgage,Conventional home mortgage,Trouble during payment process,"Escrow, taxes, or insurance",Mr. Cooper Group Inc.,Web,TN,Yes,N/A,financial_harm,overdue,"On XX/XX/XXXX, my premium was 8 days overdue with XXXX and they advised they had not received payment from Mr.","My loan was originally with Benchmark Home Loans. My loan was sold in approximately XX/XX/XXXX, and Mr. Cooper became my new mortgage servicer. Prior to Mr. Cooper becoming my mortgage servicer, I placed my homeowners insurance with XXXX XXXX XXXX Mr. Cooper has been receiving mortgage payments along with payments into an escrow account to pay my insurance renewal. 

My homeowners insurance renewal bill was issued by XXXX XXXX XXXX Mr. Cooper did not issue a check to pay the preium XXXX per their own admission. My premium payment was due XX/XX/XXXX. On XX/XX/XXXX, my premium was 8 days overdue with XXXX and they advised they had not received payment from Mr. Cooper. Therefore, I was forced to pay my homeowners insurance premium in the amount of {$2000.00} in full to avoid my policy being rescinded/cancelled for non-payment of premium. 

I pay into an escrow account and expect my mortgage",1440
8059437,Credit reporting or other personal consumer reports,Other personal consumer report,Improper use of your report,Reporting company used your report improperly,"Early Warning Services, LLC",Web,CA,Yes,N/A,financial_harm,damages,"I wish to reiterate the specific violations and damages for which I seek resolution : Violation of GLBA Rights : Early Warning failed to provide the required disclosure and instructions for opting out of sharing my personally identifiable financial information with consumer reporting agencies, as mandated by 15 U.S.","I hope this communication finds you well. I am writing to follow up on my previous correspondence with Early Warning regarding the violation of my rights under the Gramm-Leach-Bliley Act ( GLBA ) as well as the resulting financial injuries I have sustained. 

I have carefully reviewed Early Warning 's response dated XX/XX/, asserting that they do not offer direct-to-consumer products and citing the Fair Credit Reporting Act ( FCRA ) section 603 ( x ) as an exemption. While I appreciate their clarification, it is crucial to emphasize that the exemption under 15 U.S. Code 6802 ( e ) ( 6 ) is applicable only when the reporting is in accordance with the FCRA. Early Warning 's actions, as outlined in my previous communication, are in direct violation of the GLBA, and their reliance on inaccurate FCRA exemptions does not absolve them of their obligations under the GLBA. 

I wish to reiterate t",3344
3697768,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"Convergent Resources, Inc.",Web,FL,Yes,N/A,financial_harm,debt,The account information that this company is providing can not be proven because they do not have the original signed document saying that I owe them a debt which is A direct violation of my CIVIL RIGHTS according to the FCRA section 609.,"HIS COMPANY HAS REPORTED A NEGATIVE AND INVALID COLLECTION ACCOUNT ON MY CREDIT REPORT CAUSING SEVERE DAMAGE TO MY CREDIT SCORE STOPING ME FROM PURCHASING A HOUSE AND I NEED IT REMOVED IMMEDIATELY! THIS ACCOUNT IS NOT MINE! 
THIS IS MY SECOND TIME CONTACTING THIS COMPANY AND THEY HAVE NOT FIXED THE ISSUE. For months this company has been reporting inaccurate, unverifiable, erroneous things on my credit report and I am sick of it!! This company is reporting NEGATIVE and INVALID information on my credit report and is severely affecting my credit score. The account information that this company is providing can not be proven because they do not have the original signed document saying that I owe them a debt which is A direct violation of my CIVIL RIGHTS according to the FCRA section 609. This company must remove their account from my credit reports immediately and permanently. A DELETION OF",2499
8088645,Credit reporting or other personal consumer reports,Credit reporting,Credit monitoring or identity theft protection services,Billing dispute for services,"EQUIFAX, INC.",Web,NV,Yes,N/A,financial_harm,debt,"Information was removed from XXXX reports XXXX, XXXX and Equifax due to Fraud and from there XXXX transferred the debt to another collection agency and also changed the initial date they stated that the account was actually opened defraud the XXXX XXXX XXXX as well as the XXXX XXXX.","Information was removed from XXXX reports XXXX, XXXX and Equifax due to Fraud and from there XXXX transferred the debt to another collection agency and also changed the initial date they stated that the account was actually opened defraud the XXXX XXXX XXXX as well as the XXXX XXXX.",283
8139215,Credit reporting or other personal consumer reports,Credit reporting,Improper use of your report,Reporting company used your report improperly,"EQUIFAX, INC.",Web,LA,Yes,N/A,financial_harm,debt,"XXXX was asked to delete the 8 inquiries listed on my consumer credit report, they are also reporting 3 derogatory accounts that have been sold to 3rd party debt collectors, I asked for this to be deleted, they are also reporting 2 late payments, I asked for this to be deleted, they still have not done so.","I mailed out letters to the Credit Reporting Agencies ; Equifax, XXXX and XXXX to delete the following information from my credit reports. They still have not done so. XXXX was asked to delete the 8 inquiries listed on my consumer credit report, they are also reporting 3 derogatory accounts that have been sold to 3rd party debt collectors, I asked for this to be deleted, they are also reporting 2 late payments, I asked for this to be deleted, they still have not done so. Equifax was asked to delete the 17 hard inquiries from my credit profile, the 1 late payment they are reporting, the 3 derogatory items sold to 3rd party debt collectors, and they still have not done so. XXXX was asked to delete the late payments they are reporting on my consumer credit report, the 7 inquiries, the 3 derogatory accounts that have been sold to 3rd party debt collectors and the closed account for XXXX XXXX",6926
3080797,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,Turning Point Solutions LLC,Web,CA,Yes,N/A,financial_harm,debt,The message says it is regarding a debt.,"XXXX XXXX XXXX is calling not only my number, but also the numbers of relatives. This is not acceptable. They are calling from XXXX XXXX XXXX and leaving a call back number of XXXX XXXX XXXX. The message says it is regarding a debt. I have no knowledge of anything owed to this company ( I may have some other debts but I don't know about this one ).",350
