complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
3647114,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Was not notified of investigation status or results,"EQUIFAX, INC.",Web,TX,Yes,N/A,loan_or_mortgage_issue,LOAN,"In addition, it has also been discovered that these STUDENT LOAN ACCOUNTS were also being listed within my credit file.","Dear Legal Department, This credit dispute is being submitted as a new evidence dispute. The accounts that are being disputed, does not belong to me. Below is my sworn statement concerning these credit issues. 

It is my sworn statement that I declare under penalty of perjury ( "" under the laws of the United States "" if executed outside of the United States '' ) that the foregoing is true and correct to the best of my knowledge. Further, I certify that I am qualified and authorized to file this dispute. I also understand that knowing and a willful misstatement or omissions of material facts constitutes a federal criminal violation punishable under 18 U.S.C. 1001. Additionally, these misstatements are punishable l1S perjury under 18U.S.C. 1621. 

The tradelines listed below are items currently within my credit file, and none of these are related to any transaction that was made by me. It ",3188
3532247,Student loan,Private student loan,Dealing with your lender or servicer,Trouble with how payments are being handled,"Social Finance, Inc.",Web,NY,Yes,N/A,loan_or_mortgage_issue,loan,"On or about XX/XX/XXXX, I signed a promissory note with SoFi Lending agreeing to refinance XXXX for a 7-year loan term at a fixed interest rate of 3.506 % consisting of 84 payments beginning XX/XX/XXXX and ending XX/XX/XXXX.","On or about XX/XX/XXXX, I signed a promissory note with SoFi Lending agreeing to refinance XXXX for a 7-year loan term at a fixed interest rate of 3.506 % consisting of 84 payments beginning XX/XX/XXXX and ending XX/XX/XXXX. According to the promissory note each payment would be in the amount of {$2000.00}. With auto pay that rate was reduced to 3.256 %, which I understand would serve to accelerate the number of payments, and not decrease the monthly payment amount. Since the loan funded I have had the following payments automatically withdrawn from my checking account : XX/XX/XXXX - {$2000.00} ; XX/XX/XXXX - {$2000.00} ; XX/XX/XXXX - {$2000.00} ; XX/XX/XXXX - XXXX. Notably 3 of these amounts are different, and all are above the {$2000.00} amount included in the promissory note. 

On XX/XX/XXXX, I received correspondence from XXXX, the SoFi loan servicer, that my repayment schedule had c",1933
3443894,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Problem with a credit reporting company's investigation into an existing problem,Their investigation did not fix an error on your report,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,MN,Yes,N/A,loan_or_mortgage_issue,interest rate,I have to pay a higher interest rate due to collection and more recently denied credit due to the collection on my report.,"I purchased two phones from XXXX who is a wholesale retailer for XXXX XXXX. Both phones were returned on XXXX XX/XX/2018 to XXXX and XXXX provided a refund receipt. A refund receipt and credit card refund is attached. The return was within the remorse period by XXXX and honored by XXXX. 

XXXX was not able to communicate the refund to XXXX XXXX  and they called be about the amount due after many months. I told XXXX that the devices were returned and they need to call their retailer. XXXX made no attempt to reach out to XXXX and so I personally went to the store and asked him to resend the cancellation. XXXX provided a copy of refund receipt. 
XXXX then sent the amount to the collection and every time I tell collection agency that it has been returned, they sell it to other collection agencies. 
I reached out to Transunion to correct the reporting but they reach out to XXXX who keeps conf",1432
8207341,Mortgage,Conventional home mortgage,Trouble during payment process,"Escrow, taxes, or insurance","Shellpoint Partners, LLC",Web,FL,Yes,N/A,loan_or_mortgage_issue,escrow,I wanted my escrow payments removed from my account.,"I wanted my escrow payments removed from my account. I was denied twice and finally received an answer that it is because I had a deferred payment put on the back end years ago. I explained to the company that # 1, I was never told that this would hinder me controlling my own escrow, nor did I sign anything stating this, and # 2 I would be happy to pay that deferred payment back, right now. I have never missed a payment and have a outstanding credit report. I've tried to speak with a higher up manager, only to be denied. It is not right that the mortgage company is holding more money that is owed every year. I would like to be responsible for paying my own taxes.",671
3187785,"Payday loan, title loan, or personal loan",Installment loan,Getting the loan,,"Capital Alliance Financial, LLC",Web,NY,Yes,N/A,loan_or_mortgage_issue,loan,They offered me a XXXX loan and said I had to buy XXXX XXXX   because of problems with my credit.,"This place is a scam. They offered me a XXXX loan and said I had to buy XXXX XXXX   because of problems with my credit. They took the logo and name, XXXX XXXX XXXX, from a machine finance company in XXXX which when confronted with they denied. He then asked me to go get a XXXX XXXX card to pay the XXXX XXXX which sent up red flags. The guy I was talking to was named XXXX XXXX and his number is XXXX. I'm sure it's not his real name as he had a thick XXXX accent. They are preying on people like me who are in financial straights.",532
3374177,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Account information incorrect,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,CA,Yes,N/A,loan_or_mortgage_issue,loan,I contacted XXXX and get better understanding off my loan.,"I contacted XXXX and get better understanding off my loan. The loan was originally with XXXX XXXX but they closed down and XXXX bought the loan. 
I don't understand what's going on with this loan ( ACCT : XXXX ). For the month of XX/XX/XXXX {$250.00} were paid to XXXX XXXX/XXXX but the customer service representative told me over the phone that only {$100.00} was received. The total payoff for the loan should be less than {$450.00} at the moment but I'm being told that there's a higher amount and I don't have to pay until XX/XX/XXXX. How is this possible? Could you please help understand what is going on. Attached to this email is a copy of Leave and Earning Statement ( LES ) and Allotment information that shows my payments. I believe the interest rate of this loan has raised without my knowledge and agreement. The company is NOT reporting to the Credit Bureaus at all.",881
3725287,Mortgage,VA mortgage,Applying for a mortgage or refinancing an existing mortgage,,NAVY FEDERAL CREDIT UNION,Web,NY,Yes,N/A,loan_or_mortgage_issue,mortgage,My wife and I applied for a VA 15 year mortgage through Navy Federal Credit Union in XX/XX/XXXX.,"My wife and I applied for a VA 15 year mortgage through Navy Federal Credit Union in XX/XX/XXXX. More than six weeks later, it was denied for inadequate income. Navy Federal would not consider the more than {$400000.00} in annual income we would receive from the XX/XX/XXXX sale of XXXX XXXX that we owned for more than 30 years. Subsequently, Navy Federal moved us to a conventional, 30 year mortgage at a higher interest rate. 

The failure of Navy Federal to act timely, to look at the source of our income and how long we had that income was unconscionable in our eyes. From day one, it was clear that we had sold our business and our principal source of income was now through a 20 year contract with the employees who bought the business. By the time Navy Federal acted, we were so deep into the process, we were compelled to continue on the path they directed or we would have lost the home. T",2271
3557230,Debt collection,Payday loan debt,False statements or representation,Indicated you were committing crime by not paying debt,CURO Intermediate Holdings,Web,MO,Yes,N/A,loan_or_mortgage_issue,Loan,"i have not taken any loans out with this company nor have i recieved any bills Speedy cash payday Loan OUTSTANDING AMOUNT- {$920.00} Case # XXXX LOAN COMPANY/LENDER Speedy cash Payday Loan Services XXXX 



Case Consult : Attorney XXXX XXXX.","i have not taken any loans out with this company nor have i recieved any bills Speedy cash payday Loan OUTSTANDING AMOUNT- {$920.00} Case # XXXX LOAN COMPANY/LENDER Speedy cash Payday Loan Services XXXX 



Case Consult : Attorney XXXX XXXX. XXXX NY. 

Contact at : mailto : XXXX We are hereby to inform you that you are going to be legally prosecuted in the Court House within couple of days. 

So before something goes wrong we would like to notify you about this matter. It seems apparent that you had chosen to ignore all our efforts to contact you in order to resolve your debt with your Payday Services. At this point you had made your intentions clear and leave us no choice but to protect our interest in this matter. 



UNITED LEGAL INVESTIGATION BUREAU HAS STATED 4 SERIOUS ALLEGATIONS AGAINST YOU AND THEY ARE : ( 1 ) VIOLATION OF FEDERAL BANKING REGULATION ( 2 ) COLLATERAL CHECK FRAUD (",4727
3412285,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Old information reappears or never goes away,WELLS FARGO & COMPANY,Web,MD,Yes,N/A,loan_or_mortgage_issue,mortgage,"- XXXX Credit Card was opened on my husband 's name, also I was not aware I am on this credit card, please advise - AMER SVC CO/WF HOME MTG - it was a mortgage company, please remove Regardless, XXXX XXXX","the following credit cards opened on my name and it is on my credit report, I never used or opened this credit cards AMER SVC COXXXXWF HOME MTG XXXX XXXX XXXX limit {$XXXX}. 
XXXX XXXX XXXX $ {$XXXX}. 
XXXX XXXX {$XXXX}. 
XXXX XXXX/XXXX {$XXXX}. 
XXXX/XXXX {$XXXX}. 
XXXX XXXX {$XXXX}. 

- XXXX Credit Card was opened on my husband 's name, also I was not aware I am on this credit card, please advise - AMER SVC CO/WF HOME MTG - it was a mortgage company, please remove Regardless, XXXX XXXX",492
3223151,Mortgage,Conventional home mortgage,Trouble during payment process,,Mr. Cooper Group Inc.,Web,NJ,Yes,N/A,loan_or_mortgage_issue,Mortgage,"At the end of XX/XX/XXXX, we were notified that our Mortgage was assigned to Mr.","At the end of XX/XX/XXXX, we were notified that our Mortgage was assigned to Mr. Cooper, the new Mortgagor. In our notice of assignment, we were guaranteed a smooth transition and were told that we did not need to do anything to facilitate the assignment/transition. The mortgage was transitioned in XXXX. 

Per the terms of our Mortgage Agreement, we pay our Mortgagor certain additional amounts which are to be held in escrow by the Mortgagor in an escrow account, and used by the Mortgagor to pay our homeowners insurance and property taxes. 

We received notice from our township in XX/XX/XXXX that our first quarter property taxes were not timely paid, and that interest and penalties had begun to accrue. Our Mortgage Agreement provides that in addition to being obligated to use the escrowed funds to pay our property taxes, the Mortgagor is responsible for any interest and penalties due in c",6751
3523330,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information is missing that should be on the report,Experian Information Solutions Inc.,Web,TN,Yes,N/A,loan_or_mortgage_issue,loan,I filed bk chapter XXXX in XX/XX/XXXX// my car loan at the time was 4 payments past due.,"I filed bk chapter XXXX in XX/XX/XXXX// my car loan at the time was 4 payments past due. In XX/XX/XXXX I paid and caught up the loan to keep the car. I signed a reaffirmation agreement with XXXX XXXX  XX/XX/XXXX. They reported it as included in bk. I disputed for the account to be updated properly. XXXX XXXX  approved for it to be removed from my credit bureau. This is not what I asked for. Now have no records on my credit of ever having the loan. It originated in XX/XX/XXXX. XXXX has still yet to resolve the reporting issue. They say the have no resolution and are unsure of when they will. I am about to pay off the loan. The give me the run around and candid answers when I call, about getting up to date statements and getting it reported. The only proof I have is bank account records for payments that have been made. I want to pay this off and stop accruing more interest. I have been tr",1280
